id,content
474572,<p>(10) 図の直線で囲まれた2つの角を同側内角 と言います。平行線となる時、 同側内角の和が180°になります よってx=180-50=130° または、赤い角は錯角を利用して50° だからx=180-50=130°です。 (11) 三角形の内角と外角の関係。 三角形の外角は、それと隣合わない2つの 内角の和に等しい。 つまり三角形の内角の和は180°という事 と、点Cにおける直線の角は180°が 一致する事から、 Cの外角は残りの角Aと角Bの和となります。 ∠ACD=75+45=120° (12) 円周角の定理です。 xは弧ABの中心角で28°は弧ABの円周角 ですから、x=28°×2=56°  どうでしょ。</p><p><img src=17f68c363549a27.jpg></p>
736326,yが４つの不等式 x≧0
755738,<p><img src=17f9bc5dd14ce25.jpg></p><p>はじめまして^ ^ このようになります。 よろしくお願いします。</p>
832818,<p><img src=17fb66f4022f5d4.jpg></p><p>確率とは少しだけ違うので注意したください。</p>
302858,<p><img src=17f0c4914b40336.jpg></p><p>こちらになります。 確認お願いします(^^)</p>
303020,<p><img src=17f4f66e03f6fef.jpg></p><p>このようになります。</p>
303348,<p><img src=17f4f6b4ad15342.jpg></p><p>理由のところは途中式を書けばokだと思います</p>
307386,<p>(1)兄は10分で2kmなので 60分で12km したがって時速12km (2)弟は60分で4kmより15分で1km 兄のグラフに合わせて15分後に出発した弟のグラフをかくと兄と弟は1kmの地点で出会うことが分かります。</p><p><img src=17f30ed03509339.jpg></p><p><img src=17f30ed06c5b33c.jpg></p>
307408,<p>こうです。 分かりにくいかもです。 字、汚くてすみません。</p><p><img src=17f28577c173f2a.jpg></p>
308384,<p>見にくいかもしれませんが??</p><p><img src=17f2960c5f7bf2e.jpg></p>
309150,<p>2パターン考えてみました(画像参照) 分からないところがあったら遠慮なく聞いてくださいね</p><p><img src=17f2a563d9779d7.jpg></p><p><img src=17f2a56c912ab9e.jpg></p>
313970,<p><img src=17f4f826033eaee.jpg></p><p><img src=17f4f8264c92e19.jpg></p><p>どうぞ！</p>
313976,<p><img src=17f4f81ccd4adeb.jpg></p>
314766,<p><img src=17f52d0e4ceeb38.jpg></p>
315674,<p><img src=17f52db851313cb.jpg></p><p>今回の問題の解答、解説です。他に気になることがあったら再質問してください。</p>
316834,<p><img src=17f52e7989cd052.jpg></p><p><img src=17f52e79d6f7b6f.jpg></p>
316978,<p><img src=17f52e7f8e1c520.jpg></p><p>難しいとは思いますが頑張ってください</p>
318098,<p><img src=17f52f45a9ceb17.jpg></p>
318230,<p><img src=17f52f4b495217d.jpg></p>
318980,<p><img src=17f52fa57d66b19.jpg></p>
319596,<p><img src=17f52d683b9e6fe.jpg></p>
319982,<p><img src=17f5302372f006a.jpg></p><p><img src=17f53023bb818ed.jpg></p><p><img src=17f53024022c0e1.jpg></p><p><img src=17f53024315849b.jpg></p><p><img src=17f530248944819.jpg></p><p><img src=17f53024c9ec4f4.jpg></p><p><img src=17f53025057f863.jpg></p><p><img src=17f530255372db4.jpg></p><p><img src=17f53025a5ab90f.jpg></p><p><img src=17f53025df73535.jpg></p>
320358,<p><img src=17f53061341f412.jpg></p>
320732,<p><img src=17f5309bf46cf77.jpg></p>
321344,<p><img src=17f530f5fde46b4.jpg></p><p>どうぞ！</p>
321982,<p><img src=17f53184f12ed54.jpg></p><p>解答です。 割り算は逆数にして掛け算になおしてから計算します。  分からないところがありましたら、再質問をお願いします。</p>
322338,<p><img src=17f531c20a51707.jpg></p>
323762,<p><img src=17f5329d1661d54.jpg></p>
324006,<p><img src=17f532c51c29dee.jpg></p><p><img src=17f532c55821525.jpg></p><p><img src=17f532c587a937f.jpg></p><p><img src=17f532c5cb9e7a2.jpg></p>
324358,<p><img src=17f532f724d3dc5.jpg></p><p>疑問点などありましたら気軽に質問してください！</p>
325020,<p><img src=17f5334af9f6cbf.jpg></p><p>おはようございます。これでわかりますか？分数がわからないですが？</p>
327044,<p><img src=17f5346d0a02829.jpg></p>
327118,<p><img src=17f5346f882022f.jpg></p><p><img src=17f5346fbf28c60.jpg></p>
328334,<p><img src=17f534f58dff318.jpg></p><p>こんな感じです</p>
328548,<p><img src=17f5352ed7f8bf8.jpg></p>
329750,<p><img src=17f535c5114c27a.jpg></p><p>分からないところがあれば仰ってくださいm(_ _)m</p>
330098,<p><img src=17f5362b1c6b357.jpg></p>
357844,<p>図を見ながらになりますがよかったらどうぞ。一例です。  ◆図①で、 図①は初めの男女数の割合を黒の丸付数字で書いています。 (男子が女子の5倍) ↓ ◆図➁で、 図➁は、男子が10人増えて女子が8人増えたことで、男子が女子の3倍になったので、それの割合を赤い丸付数字で書いています。 なお女子の数は→(➀＋8人) ↓ ◆図③で、 図③は、男子が女子の3倍になったので女子の3倍のようすを書いています。 【（➀＋８人）×3】 ↓ この図から分かることは、赤い縦線を引いている右側の部分で、 ・男子の(➀＋➀＋10人)=8人×3=24人 そこで、➀＋➀=14人になるので、①に対する人数は→14÷➁=7(人)  最初にいた女子の割合は①なので①に対する人数は7人になります。  答え:7人</p><p><img src=17f68c382b77db7.jpg></p>
305460,<p><img src=17f4f6f80ae9f1b.jpg></p>
309598,<p>分からなかったら気軽に質問してねー</p><p><img src=17f31499ee84176.jpg></p>
310002,<p>わからないことがあれば質問して下さい。</p><p><img src=17f297d317dba61.jpg></p>
311078,<p>写真に解説を載せています！質問等、分からないことがあれば聞いてください！</p><p><img src=17f31b2657f6398.jpg></p>
311492,<p>表面積が96だったらこれになります！</p><p><img src=17f31ea700cef37.jpg></p>
312158,<p>丁寧に計算しましょう。</p><p><img src=17f2c5ccb147595.jpg></p>
315574,<p><img src=17f4f823699cbcc.jpg></p>
315678,<p><img src=17f4f82e42a7125.jpg></p><p>分からないところがありましたら質問お待ちしております。</p><p>分かりましたら評価をお願いいたします。</p><p>お気に入り先生登録していただけると嬉しいです。</p>
317724,<p><img src=17f52e1385a682f.jpg></p><p>こうなります！</p>
319520,<p><img src=17f52f1a7a96d8e.jpg></p><p><img src=17f52f1ab5682c7.jpg></p>
319962,<p><img src=17f52f65b0fbd22.jpg></p>
320014,<p><img src=17f52f65724558c.jpg></p>
320144,<p><img src=17f52f78cbda1fc.jpg></p><p>解答に関して疑問があればここで質問してくださいね</p>
320396,<p><img src=17f52f9fc9f1730.jpg></p><p>こんにちは！解答はこのようになると思います</p><p>小数点はびっくりしちゃいますが、下のポイントを参考に考えてみてはいかがでしょうか！</p><p>またわからない点があればいってくださいね(^^)</p><p>頑張ってください！</p>
321322,<p><img src=17f53022619b865.jpg></p><p>このようになります。</p>
322724,<p><img src=17f5311dfc63a19.jpg></p>
323912,<p><img src=17f531f62c89005.jpg></p>
324504,<p><img src=17f53227c939429.jpg></p>
325540,<p><img src=17f532c50404dc0.jpg></p><p><img src=17f532c52c4dc6b.jpg></p>
329602,<p><img src=17f534f53f4b84a.jpg></p>
329660,<p><img src=17f534f6365f627.jpg></p>
329844,<p><img src=17f53512fcf16e8.jpg></p><p>もし良ければ満足度評価、お気に入り登録お願いします！</p>
330496,<p><img src=17f5356a1b0ea8d.jpg></p><p><img src=17f5356a6439315.jpg></p>
330548,<p><img src=17f53591b9427ee.jpg></p>
330652,<p><img src=17f5359f9d0cd38.jpg></p>
330756,<p><img src=17f53593dc1593f.jpg></p><p><img src=17f53594197dbb6.jpg></p><p><img src=17f5359462e18fb.jpg></p><p>これでどうでしょうか？</p>
331576,<p><img src=17f53625267af3a.jpg></p>
337044,<p>このように考えました。</p><p><img src=17f68a9c49a3ca8.jpg></p>
385184,<p>(1)  ABを底辺とみると、底辺7、高さ4の三角形なので  7×4÷2=14    (2)  平行⇔傾きが等しい    なので、直線lの傾きが3であることから、直線mの傾きも3であると分かります。この時点で直線mの式は  y=3x+b    です。また、直線mはA(4
748730,<p>このように考えるといいと思います。</p><p><img src=17f982f638f3976.jpg></p>
782098,<p>方程式は下の画像。  求めたnのうち、n=0はダメ。（３つの「自然数」なので）  よって答えは  「３つの自然数は 3
301270,<p><img src=17f0c48ea0f298b.jpg></p><p>こんな感じでどうでしょう？</p>
301634,<p><img src=17f4f6969c4e9a5.jpg></p>
301636,<p><img src=17f4f67161dd358.jpg></p>
302940,<p><img src=17f4f76ef29efed.jpg></p>
303224,<p><img src=17f4f78aa4d12d6.jpg></p><p><img src=17f4f78dd1790e9.jpg></p><p><img src=17f4f792bb069c2.jpg></p><p><img src=17f4f799e669bdd.jpg></p>
303706,<p>どぞ！</p><p><img src=17f304bd095859c.jpg></p>
313472,<p><img src=17f52d0ddb501c0.jpg></p><p><img src=17f52d0e0aa6e4c.jpg></p><p><img src=17f52d0e42cdaf3.jpg></p><p><img src=17f52d0e7f5d863.jpg></p>
315338,<p><img src=17f52e530994d45.jpg></p>
315932,<p><img src=17f52eb6abdf4da.jpg></p>
316492,<p><img src=17f52f1a4bcd161.jpg></p><p>分からないところがありましたら質問お待ちしております。</p><p>分かりましたら評価をお願いします。</p><p>お気に入りしていただけると嬉しいです。</p>
318064,<p><img src=17f52fdb724970e.jpg></p><p>右下のポイントチェックのところは4.52です。</p>
318418,<p><img src=17f52ffcaa08a97.jpeg></p><p><img src=17f52ffcfe27135.jpeg></p><p><img src=17f52ffd374d452.jpeg></p><p><img src=17f52ffd767bfc9.jpeg></p>
318796,<p><img src=17f5303503d5acc.jpg></p>
318912,<p><img src=17f53045328ce2c.jpg></p>
318958,<p><img src=17f5304edda03c9.jpg></p><p>このようにして表すことが出来ます！</p>
319918,<p><img src=17f530ee8863fc6.jpg></p>
319936,<p><img src=17f530f020a11db.jpg></p>
321840,<p><img src=17f53245dbf50d7.jpg></p><p>概形はこのような形になります。 xを1→0の範囲で計算すると絶対値は正しいですが負になります。 計算自体はあいますので、符号はグラフの概形から判断するようにして解きます。</p>
321964,<p><img src=17f532522375f67.jpg></p><p>四角をそのまま計算して考えています！</p>
322382,<p><img src=17f532a8781abfe.jpg></p>
322654,<p><img src=17f532b73bcd131.jpg></p><p>分からないところがあれば質問して下さい！</p>
322730,<p><img src=17f532c4f1e9bc2.jpg></p>
322848,<p><img src=17f532e524a8445.jpg></p>
324012,<p><img src=17f0c4876f9ea09.jpg></p><p>こんにちは(*^^*) 解いてみました！ わからなかったら、また言ってくださいね( ‘-^ )b</p>
324354,<p><img src=17f533a1efe21f5.jpg></p><p>解答です</p>
324362,<p><img src=17f533a4faa45ef.jpg></p><p>正四角錐の、底面の長さはもしかして切れちゃってますか…⁈</p>
324732,<p><img src=17f533cbfd7af66.jpg></p>
325540,<p><img src=17f534377d0f2c1.jpg></p><p>文字同士、数字同士で計算しましょう</p>
326824,<p><img src=17f530f73e7d1a2.jpg></p>
328100,<p><img src=17f535a04c0e5c0.jpg></p>
330020,<p><img src=17f5d6bf5e49215.jpg></p>
356742,Bのx座標をそれぞれx=-1
403252,<p>2018年です。</p><p><img src=17f68db4f96e9c7.jpg></p>
417740,<p>yはx²²比例することより、  y=kx²    x=-4のとき、y=4より、  (-4)²・k=4  16k=4  k=1/4    y=(1/4)・x².....(こたえ)      (2)  軸の方程式が、x=0  頂点の座標が、(0
302796,<p><img src=17f0c496e8807fd.jpg></p>
304002,<p><img src=17f4f7324639489.jpg></p>
305018,<p><img src=17f4f7a489c19ba.jpg></p><p>こんな感じです</p><p>よろしければ、評価もして頂けると嬉しいです</p>
307686,<p>時間がなくて、見ずらく適当なものになってしまいましたが画像のせました！ 分からないところがありましたら後で回答するので、しつもん下さい??</p><p><img src=17f28cbd7de4600.jpg></p>
310428,<p>こう言う感じだと思います！分からなかったら言ってください！</p><p><img src=17f2bfe1f6904b1.jpg></p>
312280,<p><img src=17f4f7e16d7dcc3.jpg></p>
316632,<p><img src=17f52e33b22b5da.jpg></p>
317854,<p><img src=17f52ef279c068e.jpg></p>
318848,<p><img src=17f52f785f2c0f1.png></p><p><img src=17f52f7891dd96e.png></p><p><img src=17f52f78c7458fb.png></p><p><img src=17f52f790c94070.png></p>
319438,<p><img src=17f52fcd2f35727.jpg></p><p>(2)の問題が不鮮明なので問題自体が間違っていたら教えてください。</p><p>基本的に全て文字式として計算してから代入をして値を求めます。</p>
319566,<p><img src=17f52fdf4f2e4de.jpg></p><p>わからなかったら、気軽に言ってください！</p>
319984,<p><img src=17f53014da2d484.jpg></p>
320182,<p><img src=17f5303f6313c54.jpg></p>
320580,<p><img src=17f5305fc8dd0bd.jpg></p><p>ご質問ありましたらおたずねください！</p>
322374,<p><img src=17f53197b947da2.jpg></p>
323956,<p><img src=17f5329e045613e.jpg></p><p>解答を作成しましたので確認をお願いします</p>
324246,<p><img src=17f532c685135dd.jpg></p><p>以上です</p>
324946,<p><img src=17f5333a41a3a30.jpg></p>
325888,<p><img src=17f533a324cdaff.jpeg></p><p><img src=17f533a3997a739.jpeg></p>
326080,<p><img src=17f533ccd6bb6d7.jpg></p><p>ちょっと分かりにくかったり見えにくかったりしたら教えてください！</p>
326316,<p><img src=17f533c08db39fd.jpg></p>
327652,<p><img src=17f534b836784b9.jpg></p>
327988,<p><img src=17f534d926e635f.jpg></p><p>いかがでしょうか？何かあればまた質問してください！解決したら評価をお願いします！</p>
328172,<p><img src=17f534d80be0636.jpg></p>
328688,<p><img src=17f5354ec7ea96b.jpg></p>
328922,<p><img src=17f5355af578dd8.jpg></p><p>わからないところはきいてくださいね！</p>
329512,<p><img src=17f535b1547b45c.jpg></p>
330280,<p><img src=17f0c48fc3bd296.jpg></p><p><img src=17f0c4900244edc.jpg></p><p><img src=17f0c4906e47997.jpg></p><p><img src=17f0c490e9f83c6.jpg></p><p><img src=17f0c49121d2ce1.jpg></p><p><img src=17f0c4915e33869.jpg></p><p><img src=17f0c491a1da464.jpg></p><p><img src=17f0c491dd5f6a6.jpg></p><p><img src=17f0c4921da3449.jpg></p><p><img src=17f0c49259b291d.jpg></p>
330390,<p><img src=17f0c48e0aec646.jpg></p>
1077764,<p>写真にて解答させていただきました。</p><p><img src=17fbf9400bfc70d.jpg></p>
764044,<p><img src=17f9d1a5f715097.jpg></p><p>相対度数という言葉が出てきて、何を指すのだろうと思うかもしれませんが、言葉の意味さえ知ってしまえば、解けますので 言葉の意味を理解しましょう！</p>
922812,<p><img src=17fbc1c51cd7111.jpg></p><p>分からないところがありましたら質問お待ちしております。</p><p>分かりましたら評価をお願いします。</p><p>お気に入りしていただけると嬉しいです。</p>
305152,<p>分からないところあったら聞いてください！</p><p><img src=17f3068a0c7f8a6.jpg></p>
306268,<p>わかりますか？</p><p><img src=17f27b6cc35089c.jpg></p>
310236,<p>どうですか？ 私も学校で習ったのであっていると思いますが、間違えていたらごめんなさい！</p><p><img src=17f31f6358176f8.jpg></p>
314378,<p><img src=17f52d18080dcbf.jpg></p>
314958,<p><img src=17f52d95891b90d.jpg></p><p>このようになります！</p>
315130,<p><img src=17f52da953b31a8.jpg></p>
315436,<p><img src=17f52de64b16a1d.jpg></p>
317010,<p><img src=17f52ef33095af6.jpg></p>
319328,<p><img src=17f53025bd8c01b.jpg></p>
320642,<p><img src=17f530da5faaca4.jpg></p><p>水槽の形を、どうやって直方体に変えるかがポイントです！</p>
321496,<p><img src=17f53197b02ef7f.jpg></p>
322942,<p><img src=17f53263a1450ab.jpg></p>
324690,<p><img src=17f5336b2eb56f3.jpg></p><p>こんな風になるかと思います</p>
327544,<p><img src=17f534e16abd949.jpg></p>
327740,<p><img src=17f534f2e7b7e86.jpg></p><p>以上です。</p>
328146,<p><img src=17f535226a404c3.jpg></p>
329044,<p><img src=17f535a2996f567.png></p><p><img src=17f535a2ca05259.png></p><p><img src=17f535a32d06eb0.png></p><p><img src=17f535a36ec7107.png></p><p><img src=17f535a393b9e4e.png></p>
329706,<p><img src=17f536186c92a64.jpg></p><p>何かわからないところがありましたらなんでも言ってください</p>
329720,<p><img src=17f5361a94e7a51.jpg></p><p>どうぞ！</p>
382986,4）、C（1
1192032,<p><img src=17fe43d01b25d26.jpg></p>
1298534,<p>こんな感じです！！頑張って下さい♡</p><p><img src=17ff4a983148883.jpg></p>
1359206,<p>これでどうですか？</p><p><img src=17fc14be726ec2a.jpg></p>
304122,<p><img src=17f0c486f155bf3.jpg></p><p>こんな感じです</p>
304574,<p><img src=17f4f670df83405.jpg></p><p><img src=17f4f6713c7aafc.jpg></p><p>わからないところあれば 言ってください〜</p>
304864,<p><img src=17f4f6be3fb5e0f.jpg></p>
304948,<p><img src=17f4f6c10462db0.jpg></p><p>何か疑問があれば教えてください！????‍♂️</p>
305612,<p>水色の部分の面積を求める問題と考察します。</p><p><img src=17f4f73490db28a.jpg></p><p>またわからない事がございましたら、いつでも質問してくださいね。</p>
305892,<p><img src=17f4f747bd76b12.jpg></p>
307062,<p>公式を覚えましょう！こうです！</p><p><img src=17f2621834fb6fe.jpg></p>
313170,<p>sinθで両辺を割っているので場合分けが必要になります。 θの範囲が0≦θ<2π であれば解はθ=0
316466,<p><img src=17f52d1f3fdcb47.jpg></p><p>こうなります</p>
317470,<p><img src=17f52de9167e8ac.jpg></p>
317596,<p><img src=17f52deb9dc2cf1.jpg></p><p><img src=17f52debd0f2769.jpg></p>
318084,<p><img src=17f52e402354522.jpg></p>
319168,<p><img src=17f52ef5043955a.jpg></p><p>どうぞ！</p>
320292,<p>まずは計算しやすいようにyについてる数字を上と下で合わせます。</p><p><img src=17f52f92416b051.jpg></p><p>そこから全体で引き算をしてyを消します。</p><p>xを出して、式にxを代入してyを出して終わりです。</p><p><img src=17f52f928558475.jpg></p>
320848,<p><img src=17f52fda6f45187.jpg></p>
321106,<p><img src=17f52ff94676095.jpg></p>
322576,<p><img src=17f530efbd90033.jpg></p>
323280,<p><img src=17f53174050aabb.jpg></p>
325504,<p><img src=17f532c6e17112a.jpg></p><p>回答しました。ご確認下さい。</p>
326034,<p><img src=17f00529e05569b.jpg></p>
327014,<p><img src=17f5338654e1134.jpg></p>
327022,<p><img src=17f5339713e3abc.jpg></p><p>難しいとは思いますが頑張ってください</p>
327438,<p><img src=17f533d24024bd2.jpg></p>
328834,<p><img src=17f5346e1ba9c35.jpg></p><p><img src=17f5346e54658d8.jpg></p><p><img src=17f5346e8c4604d.jpg></p><p><img src=17f5346eb3fcdb1.jpg></p>
330534,<p><img src=17f5359236466f2.jpg></p>
330916,<p>ちょっと待ってください</p><p><img src=17f535b0071321a.jpg></p><p>よかったら評価お願いします</p>
331792,<p><img src=17f4f6e1ebd20c5.jpg></p><p>以上1枚が解答です。</p>
331826,<p><img src=17f0c48ed4e07e7.jpg></p><p><img src=17f0c48f0268385.jpg></p><p><img src=17f0c48f3ab370f.jpg></p><p><img src=17f0c48f68f95e8.jpg></p><p><img src=17f0c48f93124c6.jpg></p><p>質問等お気軽に</p>
332202,<p>ちょっと待ってください</p><p><img src=17f578a9ebdc8b0.jpg></p>
338694,<p>図にすると，わかりやすいかもしれません。      ねえさんに もらったぶんは，  あおい ぶぶんと，みどりの ぶぶんに なります。    みどりの ぶぶんは，さいしょの ８こと くらべて，ふえたぶん です。  これは，10こと ８この さ です。  だから，ここは 10－８ という けいさんに なります。    あおい ぶぶんは，たべた あめが ふっかつしたぶん です。  だから，これを たします。      という具合です。    図からだけではなく，言葉からもイメージしやすいように  「差」や「復活」などという言葉を使うといいかもしれません。    「差」という言葉を使えば，引き算をするというイメージがわきやすいかな，と思います。  また，６こ食べる，というのは，引き算のイメージがしますが，それは，「わたし」が食べたのであって，  問題は，姉さんがくれた分をきいていますから，  わたしが食べたぶんを「姉さんが復活してくれた」という風に，再生してくれたようなイメージで表現すると，たし算になるイメージがわかりやすいんじゃないかな，  と思います。</p><p><img src=17f68ad8f1b2a86.jpg></p>
400568,<p>上の式なら  両辺5倍  5m=2a-b  b=2a-5m    下の式なら  b/5=2a-m  b=10a-5m  です</p><p><img src=17f68d6bfac25db.jpg></p>
404976,<p>私の組んだエクセルのマクロです。  画像のE14～E23およびJ14～J23のセルには、    =RAND()    という式を入れておく必要があります。    Sub MasuKei100()     MasuKei100 Macro   100マス計算問題の自動発生     Keyboard Shortcut: Ctrl+l     Range(&quot;E14:F23&quot;).Select   ActiveWorkbook.Worksheets(&quot;Sheet1&quot;).Sort.SortFields.Clear   ActiveWorkbook.Worksheets(&quot;Sheet1&quot;).Sort.SortFields.Add Key:=Range(&quot;E14&quot;)
405646,<p>やり方 ① 3つの交点を出す  ② 3つのうちどれか2つの交点の距離を出す（三角形の底辺）  ③ ②で出した直線ともう一つの交点で点と直線の距離をだす。（三角形の高さ）  ④三角形の底辺と高さが出たので「底辺×高さ÷2」で面積が出る。  使う公式は以下の2つです。</p><p><img src=17f68dc180e7a40.jpg></p>
420112,<p>正弦定理を使います  √2/sin30°=c/sin45° c・sin30°=√2・sin45° c=√2・sin45°/sin30° c=√2・√2/2・2 c=2・2/2 c=2  c=AB AB=2</p><p><img src=17f68eabe346a87.jpg></p>
301396,<p>分からない所が有れば再質問してください！</p><p><img src=17f0c492583df05.jpg></p>
301580,<p><img src=17f4f66a99bbc5d.jpg></p><p>確認お願いします</p>
